Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11
,CODIGO FAMILIA,CODIGO,DESCRIPCION,FECHA,TIEMPO UNITARIO,TIEMPO TOTAL,UD. MEDIDA,UDS A FABRICAR,UDS FABRICADAS,COSTE REAL TOTAL,COSTE REAL UNITARIO
,41,AVAN0005,"FLORAMEC AVANCE, 5 L",2026-03-02 00:00:00,4.0123e-05,0.072222222,L,1800,1800,3827.587797,2.126437665
,41,AVAN0005,"FLORAMEC AVANCE, 5 L",2026-03-17 00:00:00,4.8225e-05,0.086805556,L,1800,1800,3838.129646,2.132294248
,41,AVAN0005,"FLORAMEC AVANCE, 5 L",2026-05-07 00:00:00,5.787e-05,0.034722222,L,600,600,1296.02226,2.1600371
,41,AVAN0005,"FLORAMEC AVANCE, 5 L",2026-06-08 00:00:00,3.4722e-05,0.041666667,L,1200,1200,2705.196594,2.254330495
,41,AVAN0005,"FLORAMEC AVANCE, 5 L",2026-06-16 00:00:00,5.848e-05,0.111111111,L,1900,1900,4233.341939,2.228074705
,41,AVAN0005,"FLORAMEC AVANCE, 5 L",2026-06-22 00:00:00,5.2083e-05,0.020833333,L,400,400,891.0015047,2.227503762
,41,AVAN0005,"FLORAMEC AVANCE, 5 L",2026-07-14 00:00:00,3.9062e-05,0.0625,L,1600,1600,3623.064726,2.264415453
,41,AVAN0005,"FLORAMEC AVANCE, 5 L",2026-07-29 00:00:00,5.4253e-05,0.052083333,L,960,960,2201.254507,2.292973445
,41,AVAN0005,"FLORAMEC AVANCE, 5 L",2026-08-03 00:00:00,8.8652e-05,0.083333333,L,940,940,2179.390715,2.318500761
,41,AVAN0005,"FLORAMEC AVANCE, 5 L",2026-08-06 00:00:00,4.3403e-05,0.020833333,L,480,480,1090.07705,2.270993854
,41,AVAN0020,"FLORAMEC AVANCE, 20 L",2026-02-05 00:00:00,4.6658e-05,0.029861111,L,640,640,1309.32738,2.045824031
,41,AVAN0020,"FLORAMEC AVANCE, 20 L",2026-02-26 00:00:00,2.5608e-05,0.081944444,L,3200,3200,6407.496538,2.002342668
,41,AVAN0020,"FLORAMEC AVANCE, 20 L",2026-03-05 00:00:00,0,0,L,2560,0,458.576,0
,41,AVAN0020,"FLORAMEC AVANCE, 20 L",2026-03-17 00:00:00,3.8249e-05,0.097916667,L,2560,2560,5129.37073,2.003660441
,41,AVAN0020,"FLORAMEC AVANCE, 20 L",2026-03-25 00:00:00,2.7778e-05,0.022222222,L,800,800,1596.251759,1.995314699
,41,AVAN0020,"FLORAMEC AVANCE, 20 L",2026-03-31 00:00:00,2.4704e-05,0.125,L,5120,5060,9994.823862,1.975261633
,41,AVAN0020,"FLORAMEC AVANCE, 20 L",2026-04-21 00:00:00,3.0744e-05,0.118055556,L,3840,3840,7741.38916,2.015986761
,41,AVAN0020,"FLORAMEC AVANCE, 20 L",2026-06-05 00:00:00,3.2552e-05,0.0625,L,1920,1920,4114.087379,2.142753843
,41,AVAN0020,"FLORAMEC AVANCE, 20 L",2026-06-22 00:00:00,0.0001125,0.5625,L,5000,5000,10979.0618,2.195812359
,41,AVAN0020,"FLORAMEC AVANCE, 20 L",2026-07-20 00:00:00,0.000173611,0.006944444,L,40,40,88.75700039,2.21892501
,41,AVAN0020,"FLORAMEC AVANCE, 20 L",2026-07-21 00:00:00,3.2552e-05,0.083333333,L,2560,2560,5535.762441,2.162407204
,41,AVAN0020,"FLORAMEC AVANCE, 20 L",2026-08-17 00:00:00,2.1701e-05,0.083333333,L,3840,3840,8291.636087,2.159280231
,41,AVAN0200,"FLORAMEC AVANCE, 200 L",2026-01-27 00:00:00,6.9444e-05,0.013888889,L,200,200,424.6741951,2.123370975
,41,AVAN1000,"FLORAMEC AVANCE, 1000 L",2026-04-29 00:00:00,1.0417e-05,0.010416667,L,1000,1000,1819.636322,1.819636322
,41,B0001        ,"BOROCAL,1 L",2026-01-22 00:00:00,0.000126263,0.166666667,LT,1320,1320,1788.785197,1.355140301
,41,B0001        ,"BOROCAL,1 L",2026-01-27 00:00:00,0.001157407,0.013888889,LT,12,12,26.13136661,2.177613884
,41,B0001        ,"BOROCAL,1 L",2026-02-03 00:00:00,0.000868056,0.020833333,LT,24,24,47.02725271,1.959468863
,41,B0001        ,"BOROCAL,1 L",2026-02-18 00:00:00,0.000119874,0.080555556,LT,672,672,914.9830785,1.361581962
,41,B0001        ,"BOROCAL,1 L",2026-02-18 00:00:00,0.000139415,0.220833333,LT,1584,1584,2182.53431,1.37786257
,41,B0001        ,"BOROCAL,1 L",2026-02-19 00:00:00,0.000145833,0.04375,LT,300,300,414.8072638,1.382690879
,41,B0001        ,"BOROCAL,1 L",2026-04-21 00:00:00,6.3131e-05,0.166666667,LT,2640,2640,3513.956168,1.331044003
,41,B0001        ,"BOROCAL,1 L",2026-07-20 00:00:00,0.000144676,0.006944444,LT,48,48,69.03415702,1.438211605
,41,B0001        ,"BOROCAL,1 L",2026-08-07 00:00:00,8.4175e-05,0.333333333,LT,3960,3960,5423.987659,1.369693853
,41,B0001        ,"BOROCAL,1 L",2026-08-07 00:00:00,0.000144676,0.083333333,LT,576,576,838.9913063,1.456582129
,41,B0001        ,"BOROCAL,1 L",2026-08-12 00:00:00,0.000578704,0.013888889,LT,24,24,43.98930222,1.832887593
,41,B0001        ,"BOROCAL,1 L",2026-08-13 00:00:00,0.000186012,0.5,LT,2688,2688,4232.871211,1.574728873
,41,B0001        ,"BOROCAL,1 L",2026-08-27 00:00:00,0.000578704,0.006944444,LT,12,12,21.942241,1.828520083
,41,B0005        ,"BOROCAL, 5 L",2026-04-23 00:00:00,4.4023e-05,0.049305556,L,1120,1120,1088.193667,0.971601488
,41,B0005        ,"BOROCAL, 5 L",2026-07-21 00:00:00,6.9444e-05,0.041666667,L,600,600,627.1710436,1.045285073
,41,B0005        ,"BOROCAL, 5 L",2026-07-31 00:00:00,4.3403e-05,0.027777778,L,640,640,630.6003687,0.985313076
,41,B0020        ,"BOROCAL, 20 L",2026-02-02 00:00:00,3.2552e-05,0.020833333,L,640,640,519.2106399,0.811266625
,41,B0020        ,"BOROCAL, 20 L",2026-02-06 00:00:00,3.5511e-05,0.0625,L,1760,1760,1435.848011,0.815822733
,41,B0020        ,"BOROCAL, 20 L",2026-03-04 00:00:00,2.7574e-05,0.05625,L,2040,2040,1641.666843,0.804738649
,41,B0020        ,"BOROCAL, 20 L",2026-03-06 00:00:00,3.3637e-05,0.021527778,L,640,640,523.5913651,0.818111508
,41,B0020        ,"BOROCAL, 20 L",2026-03-25 00:00:00,2.8339e-05,0.077083333,L,2720,2720,2196.778176,0.807639035
,41,B0020        ,"BOROCAL, 20 L",2026-03-31 00:00:00,2.1701e-05,0.027777778,L,1280,1280,1027.00573,0.802348227
,41,B0020        ,"BOROCAL, 20 L",2026-04-23 00:00:00,3.2552e-05,0.020833333,L,640,640,551.5695637,0.861827443
,41,B0020        ,"BOROCAL, 20 L",2026-05-12 00:00:00,2.142e-05,0.065972222,L,3080,3080,2751.423839,0.893319428
,41,B0020        ,"BOROCAL, 20 L",2026-06-10 00:00:00,3.7977e-05,0.024305556,L,640,640,554.6040744,0.866568866
,41,B0020        ,"BOROCAL, 20 L",2026-06-11 00:00:00,2.1701e-05,0.069444444,L,3200,3200,2936.305541,0.917595482
,41,B0020        ,"BOROCAL, 20 L",2026-07-14 00:00:00,4.702e-05,0.090277778,L,1920,1920,1777.667671,0.925868579
,41,B0200        ,"BOROCAL, 200 L",2026-02-23 00:00:00,1.3889e-05,0.005555556,L,400,400,322.0746175,0.805186544
,41,B0200        ,"BOROCAL, 200 L",2026-04-02 00:00:00,3.4722e-05,0.006944444,L,200,200,160.9144149,0.804572075
,41,B0200        ,"BOROCAL, 200 L",2026-05-25 00:00:00,1.7361e-05,0.003472222,L,200,200,155.6494392,0.778247196
,41,B0200        ,"BOROCAL, 200 L",2026-06-04 00:00:00,5.2083e-05,0.020833333,L,400,400,322.3688786,0.805922196
,41,B0200        ,"BOROCAL, 200 L",2026-07-16 00:00:00,6.9444e-05,0.041666667,L,600,600,540.0856997,0.900142833
,41,B1000        ,"BOROCAL, 1000 L",2026-07-31 00:00:00,6.944e-06,0.006944444,L,1000,1000,724.5350429,0.724535043
,41,BAYCAL0020,"BAYFOLAN CALCIO, 20 L",2026-03-10 00:00:00,1.5069e-05,0.333333333,L,22120,22120,11934.50876,0.539534754
,41,BAYCAL0020,"BAYFOLAN CALCIO, 20 L",2026-03-12 00:00:00,1.5504e-05,0.333333333,L,21500,21500,12086.38082,0.562157247
,41,BAYCAL0020,"BAYFOLAN CALCIO, 20 L",2026-03-13 00:00:00,1.9009e-05,0.416666667,L,22133,21920,12002.56807,0.547562412
,41,BAYCAL0020,"BAYFOLAN CALCIO, 20 L",2026-03-24 00:00:00,5.2083e-05,1.0625,L,20400,20400,11752.34787,0.576095484
,41,BAYCAL0020,"BAYFOLAN-CALCIO, 20 L",2026-04-13 00:00:00,3.5464e-05,0.763888889,L,21600,21540,12273.33392,0.569792661
,41,BAYCAL0020,"BAYFOLAN-CALCIO, 20 L",2026-04-17 00:00:00,1.642e-05,0.333333333,L,20300,20300,11387.88013,0.560979317
,41,BAYCAL0020,"BAYFOLAN-CALCIO, 20 L",2026-04-21 00:00:00,5.2083e-05,1.65,L,31680,31680,18459.95583,0.582700626
,41,BAYCAL0020,"BAYFOLAN-CALCIO, 20 L",2026-05-11 00:00:00,9.2361e-05,0.092361111,L,1000,1000,662.3479168,0.662347917
,41,BEY0001,"BERRY-FLOR, 1 L",2026-08-31 00:00:00,0.000385802,0.027777778,LT,72,72,161.9312107,2.249044594
,41,BEY0005      ,"BERRY-FLOR, 5 L",2026-01-28 00:00:00,0.000104167,0.020833333,L,200,200,340.3838939,1.701919469
,41,BEY0005      ,"BERRY-FLOR, 5 L",2026-02-20 00:00:00,4.2659e-05,0.029861111,L,700,700,995.0078709,1.421439816
,41,BEY0005      ,"BERRY-FLOR, 5 L",2026-04-08 00:00:00,0.000291667,0.029166667,L,100,100,158.4988638,1.584988638
,41,BEY0005      ,"BERRY-FLOR, 5 L",2026-04-23 00:00:00,4.6296e-05,0.013888889,L,300,300,417.2955801,1.390985267
,41,BEY0005      ,"BERRY-FLOR, 5 L",2026-06-02 00:00:00,0.000347222,0.006944444,L,20,20,36.84242861,1.84212143
,41,BEY0020      ,"BERRY-FLOR, 20 L",2026-01-28 00:00:00,6.9444e-05,0.013888889,L,200,200,293.7574918,1.468787459
,41,BEY0020      ,"BERRY-FLOR, 20 L",2026-04-07 00:00:00,0.00016276,0.052083333,L,320,320,440.1917035,1.375599073
,41,BEY0020      ,"BERRY-FLOR, 20 L",2026-05-15 00:00:00,3.2644999999999997e-05,0.152777778,L,4680,4680,6955.733365,1.486267813
,41,BEY0020      ,"BERRY-FLOR, 20 L",2026-06-08 00:00:00,2.2401e-05,0.25,L,11160,11160,16933.6404,1.51735129
,41,BEY0020      ,"BERRY-FLOR, 20 L",2026-06-08 00:00:00,3.4722e-05,0.034722222,L,1000,1000,1526.894841,1.526894841
,41,BIO0001,"BIORAD-20, 1L",2026-02-05 00:00:00,0.000124008,0.041666667,L,336,336,493.4134018,1.468492267
,41,BIO0001,"BIORAD-20, 1L",2026-02-06 00:00:00,0.000140292,0.333333333,L,2376,2376,3456.990482,1.454962324
,41,BIO0001,"BIORAD-20, 1L",2026-02-25 00:00:00,0.000103857,0.139583333,L,1344,1344,1887.284094,1.404229237
,41,BIO0001,"BIORAD-20, 1L",2026-04-30 00:00:00,0.000378788,0.25,L,660,660,1092.481017,1.655274268
,41,BIO0001,"BIORAD-20, 1L",2026-06-01 00:00:00,0.000299874,0.197916667,L,660,660,1080.634856,1.63732554
,41,BIO0001,"BIORAD-20, 1L",2026-07-03 00:00:00,0.000333333,0.002,L,6,6,9.893188824,1.648864804
,41,BIO0001,"BIORAD-20, 1L",2026-08-25 00:00:00,0.000210438,0.166666667,L,792,792,1313.897576,1.658961586
,41,BIO0005,"BIORAD-20, 5L",2026-01-20 00:00:00,5.2083e-05,0.041666667,L,800,800,795.9752106,0.994969013
,41,BIO0005,"BIORAD-20, 5L",2026-01-30 00:00:00,4.7454e-05,0.028472222,L,600,600,600.4531986,1.000755331
,41,BIO0005,"BIORAD-20, 5L",2026-02-13 00:00:00,4.1667e-05,0.033333333,L,800,800,777.7209272,0.972151159
,41,BIO0005,"BIORAD-20, 5L",2026-02-13 00:00:00,6.2934e-05,0.040277778,L,640,640,631.9940088,0.987490639
,41,BIO0005,"BIORAD-20, 5L",2026-03-30 00:00:00,5.7292e-05,0.022916667,L,400,400,404.2025708,1.010506427
,41,BIO0005,"BIORAD-20, 5L",2026-04-15 00:00:00,4.4444e-05,0.022222222,L,500,500,496.2135685,0.992427137
,41,BIO0005,"BIORAD-20, 5L",2026-06-22 00:00:00,4.6296e-05,0.027777778,L,600,600,627.7495877,1.046249313
,41,BIO0005,"BIORAD-20, 5L",2026-08-05 00:00:00,5.2083e-05,0.020833333,L,400,400,292.8220004,0.732055001
,41,BIO0005,"BIORAD-20, 5L",2026-08-05 00:00:00,5.2083e-05,0.166666667,L,3200,3200,2311.636005,0.722386252
,41,BIO0005,"BIORAD-20, 5L",2026-09-01 00:00:00,6.9444e-05,0.125,L,1800,1800,1966.191897,1.092328832
,41,BIO0020,"BIORAD-20, 20 L",2026-01-07 00:00:00,3.1829e-05,0.458333333,L,14400,14400,12635.62046,0.877473643
,41,BIO0020,"BIORAD-20, 20 L",2026-01-07 00:00:00,3.2552e-05,0.125,L,3840,3840,3385.176906,0.881556486
,41,BIO0020,"BIORAD-20, 20 L",2026-01-20 00:00:00,4.3403e-05,0.041666667,L,960,960,843.4131179,0.878555331
,41,BIO0020,"BIORAD-20, 20 L",2026-01-30 00:00:00,2.1159e-05,0.027083333,L,1280,1280,1112.1937,0.868901328
,41,BIO0020,"BIORAD-20, 20 L",2026-02-02 00:00:00,2.1701e-05,0.041666667,L,1920,1920,1676.209514,0.873025788
,41,BIO0020,"BIORAD-20, 20 L",2026-02-09 00:00:00,2.6042e-05,0.083333333,L,3200,3200,2804.37852,0.876368287
,41,BIO0020,"BIORAD-20, 20 L",2026-02-13 00:00:00,2.7488e-05,0.026388889,L,960,960,813.5191508,0.847415782
,41,BIO0020,"BIORAD-20, 20 L",2026-03-06 00:00:00,2.9297e-05,0.01875,L,640,640,572.4284926,0.89441952
,41,BIO0020,"BIORAD-20, 20 L",2026-03-16 00:00:00,3.0414e-05,0.083333333,L,2740,2740,2423.597318,0.884524569
,41,BIO0020,"BIORAD-20, 20 L",2026-03-16 00:00:00,4.1667e-05,0.25,L,6000,6000,5364.079329,0.894013221
,41,BIO0020,"BIORAD-20, 20 L",2026-03-31 00:00:00,2.1701e-05,0.041666667,L,1920,1920,1659.361865,0.864250972
,41,BIO0020,"BIORAD-20, 20 L",2026-03-31 00:00:00,2.1701e-05,0.125,L,5760,5760,4974.078793,0.863555346
,41,BIO0020,"BIORAD-20, 20 L",2026-04-15 00:00:00,2.5161e-05,0.034722222,L,1380,1380,1194.689908,0.865717325
,41,BIO0020,"BIORAD-20, 20 L",2026-04-29 00:00:00,3.4209e-05,0.138888889,L,3840,4060,3555.742027,0.875798529
,41,BIO0020,"BIORAD-20, 20 L",2026-05-27 00:00:00,2.4225e-05,0.125,L,5160,5160,4652.000422,0.901550469
,41,BIO0020,"BIORAD-20, 20 L",2026-06-02 00:00:00,5.3146e-05,0.104166667,L,1960,1960,1830.894457,0.934129825
,41,BIO0020,"BIORAD-20, 20 L",2026-06-30 00:00:00,5.2083e-05,0.041666667,L,800,800,797.6796052,0.997099506
,41,BIO0020,"BIORAD-20, 20 L",2026-07-08 00:00:00,2.1701e-05,0.027777778,L,1280,1280,1159.645768,0.905973256
,41,BIO0020,"BIORAD-20, 20 L",2026-07-08 00:00:00,2.3872e-05,0.458333333,L,19200,19200,9375.068937,0.48828484
,41,BIO0020,"BIORAD-20, 20 L",2026-07-27 00:00:00,3.4153e-05,0.208333333,L,6100,6100,5969.618207,0.978625936
,41,BIO0020,"BIORAD-20, 20 L",2026-08-05 00:00:00,2.6042e-05,0.125,L,4800,4800,2904.331585,0.60506908
,41,BIO0020,"BIORAD-20, 20 L",2026-08-05 00:00:00,3.1002e-05,0.017361111,L,560,560,341.8760181,0.610492889
,41,BIO0020,"BIORAD-20, 20 L",2026-08-27 00:00:00,2.7027e-05,0.2,L,7400,7400,7077.477106,0.956415825
,41,BIO0200,"BIORAD-20, 200 L",2026-01-15 00:00:00,0.000104167,0.041666667,L,400,400,376.7395997,0.941848999
,41,BIO0200,"BIORAD-20, 200 L",2026-05-25 00:00:00,1.7361e-05,0.003472222,L,200,200,168.0843271,0.840421636
,41,BIO0200,"BIORAD-20, 200 L",2026-08-28 00:00:00,2.0833e-05,0.083333333,L,4000,4000,3723.482251,0.930870563
,41,BIO1000,"BIORAD-20, 1000 L",2026-06-12 00:00:00,6.944e-06,0.006944444,L,2000,2000,1582.252295,0.791126148
,41,BIO1000,"BIORAD-20, 1000 L",2026-07-28 00:00:00,6.944e-06,0.006944444,L,1000,1000,74.99759346,0.074997593
,41,BIO1000,"BIORAD-20, 1000 L",2026-08-17 00:00:00,6.944e-06,0.006944444,L,1000,1000,792.3706106,0.792370611
,41,BM0005,"BOROCAL MAROC, 5 L",2026-07-21 00:00:00,4.1667e-05,0.041666667,L,1000,1000,1081.174614,1.081174614
,41,BROTA0005,"BROTAMEC, 5 L",2026-01-16 00:00:00,6.1728e-05,0.111111111,L,1800,1800,2274.049602,1.26336089
,41,BROTA0005,"BROTAMEC, 5 L",2026-02-04 00:00:00,6.9444e-05,0.041666667,L,600,600,759.1528808,1.265254801
,41,BROTA0005,"BROTAMEC, 5 L",2026-03-17 00:00:00,4.1667e-05,0.041666667,L,1000,1000,1245.498255,1.245498255
,41,BROTA0005,"BROTAMEC, 5 L",2026-03-17 00:00:00,6.6774e-05,0.034722222,L,520,520,638.0099168,1.226942148
,41,BROTA0005,"BROTAMEC, 5 L",2026-05-27 00:00:00,0.000104167,0.0625,L,600,600,749.7660359,1.24961006
,41,BROTA0005,"BROTAMEC, 5 L",2026-07-29 00:00:00,0.000173611,0.003472222,LT,20,20,26.67545387,1.333772693
,41,BROTA0005,"BROTAMEC, 5 L",2026-07-31 00:00:00,6.2217e-05,0.275,LT,4500,4420,5684.971842,1.286192724
,41,BROTA0020,"BROTAMEC, 20 L",2026-02-23 00:00:00,2.4957e-05,0.031944444,L,1280,1280,1419.482077,1.108970373
,41,BROTA0020,"BROTAMEC, 20 L",2026-07-30 00:00:00,2.6042e-05,0.0625,L,2400,2400,2664.531416,1.110221424
,41,BROTA0020,"BROTAMEC, 20 L",2026-07-30 00:00:00,3.2552e-05,0.041666667,L,1280,1280,1430.345945,1.117457769
,41,CBROT0001,"CODIBROT, 1 L",2026-04-09 00:00:00,0.000462963,0.001388889,L,3,3,6.008470673,2.002823558
,41,CBROT0005,"CODIBROT, 5 L",2026-01-19 00:00:00,6.9444e-05,0.020833333,L,300,300,396.3598817,1.321199606
,41,CBROT0005,"CODIBROT, 5 L",2026-04-29 00:00:00,4.6296e-05,0.027777778,L,600,600,765.3332811,1.275555469
,41,CBROT0005,"CODIBROT, 5 L",2026-05-07 00:00:00,4.6296e-05,0.027777778,L,600,600,766.2932811,1.277155469
,41,C-CU0001     ,"CODICOBRE, 1 L",2026-01-05 00:00:00,0.00015191,0.145833333,L,960,960,2142.837052,2.23212193
,41,C-CU0001     ,"CODICOBRE, 1 L",2026-01-26 00:00:00,0.000126263,0.083333333,L,660,660,1463.63211,2.217624409
,41,C-CU0001     ,"CODICOBRE, 1 L",2026-02-25 00:00:00,0.000150814,0.119444444,L,792,792,1774.256972,2.240223449
,41,C-CU0001     ,"CODICOBRE, 1 L",2026-03-05 00:00:00,0.000149762,0.593055556,L,3960,3960,8750.608786,2.209749694
,41,C-CU0001     ,"CODICOBRE, 1 L",2026-05-07 00:00:00,0.000173611,0.166666667,L,960,960,2210.335031,2.302432324
,41,C-CU0001     ,"CODICOBRE, 1 L",2026-05-07 00:00:00,0.000248016,0.125,L,504,504,1190.314891,2.361735895
,41,C-CU0001     ,"CODICOBRE, 1 L",2026-05-15 00:00:00,0.000208333,0.125,L,600,600,1325.602359,2.209337264
,41,C-CU0001     ,"CODICOBRE, 1 L",2026-05-28 00:00:00,0.000999579,0.791666667,L,792,792,2397.295715,3.026888529
,41,C-CU0001     ,"CODICOBRE, 1 L",2026-07-15 00:00:00,0.000105219,0.041666667,L,396,396,922.5713167,2.329725547
,41,C-CU0001     ,"CODICOBRE, 1 L",2026-08-03 00:00:00,8.9031e-05,0.013888889,L,156,156,375.0052643,2.403879899
,41,C-CU0001     ,"CODICOBRE, 1 L",2026-08-03 00:00:00,0.000131027,0.083333333,L,636,636,1563.626077,2.458531567
,41,C-CU0005     ,"CODICOBRE, 5 L",2026-02-05 00:00:00,6.5972e-05,0.079166667,L,1200,1200,2014.29744,1.6785812
,41,C-CU0005     ,"CODICOBRE, 5 L",2026-02-10 00:00:00,4.8611e-05,0.048611111,L,1000,1000,1669.900366,1.669900366
,41,C-CU0005     ,"CODICOBRE, 5 L",2026-05-18 00:00:00,0.000119048,0.002380952,L,20,20,35.15893267,1.757946634
,41,C-CU0005     ,"CODICOBRE, 5 L",2026-05-25 00:00:00,0.000104167,0.041666667,L,400,400,702.0000878,1.75500022
,41,C-CU0005     ,"CODICOBRE, 5 L",2026-06-02 00:00:00,5.2083e-05,0.020833333,L,400,400,714.9153522,1.78728838
,41,C-CU0005     ,"CODICOBRE, 5 L",2026-06-09 00:00:00,4.6555e-05,0.166666667,L,3580,3580,6348.276701,1.773261648
,41,C-CU0005     ,"CODICOBRE, 5 L",2026-06-10 00:00:00,5.6076e-05,0.224305556,L,4000,4000,7090.688361,1.77267209
,41,C-CU0020     ,"CODICOBRE, 20 L",2026-03-03 00:00:00,3.3681e-05,0.269444444,L,8000,8000,12235.51744,1.529439681
,41,C-CU0020     ,"CODICOBRE, 20 L",2026-04-21 00:00:00,5.2083e-05,0.166666667,L,3200,3200,5027.640733,1.571137729
,41,C-CU0020     ,"CODICOBRE, 20 L",2026-05-12 00:00:00,1.3021e-05,0.010416667,L,800,800,1275.941557,1.594926946
,41,C-CU0020     ,"CODICOBRE, 20 L",2026-05-19 00:00:00,3.0744e-05,0.059027778,L,1920,1920,3131.064522,1.630762772
,41,C-CU0020     ,"CODICOBRE, 20 L",2026-05-27 00:00:00,2.2401e-05,0.041666667,L,1800,1860,3034.600831,1.631505823
,41,C-CU0020     ,"CODICOBRE, 20 L",2026-05-27 00:00:00,5.0403e-05,0.125,L,2480,2480,4712.266661,1.900107525
,41,C-CU0020     ,"CODICOBRE, 20 L",2026-06-10 00:00:00,6.5104e-05,0.020833333,L,320,320,537.5632404,1.679885126
,41,C-CU0020     ,"CODICOBRE, 20 L",2026-08-06 00:00:00,3.2552e-05,0.104166667,L,3200,3200,5521.246904,1.725389658
,41,C-CU1000     ,"CODICOBRE, 1000 L",2026-01-12 00:00:00,2.0833e-05,0.041666667,L,2000,2000,2759.196413,1.379598207
,41,C-CU1000     ,"CODICOBRE, 1000 L",2026-02-02 00:00:00,2.0833e-05,0.020833333,L,1000,1000,1346.598216,1.346598216
,41,C-CU1000     ,"CODICOBRE, 1000 L",2026-05-08 00:00:00,5.208e-06,0.010416667,L,1000,2000,2777.771326,1.388885663
,41,C-CU20001,"CODICOBRE (EGIPTO), 1 L",2026-03-03 00:00:00,0.000168364,1.041666667,L,6187,6187,15742.36194,2.544425722
,41,C-CU20001,"CODICOBRE (EGIPTO), 1 L",2026-05-25 00:00:00,9.8643e-05,0.625,L,6336,6336,15685.23796,2.475574173
,41,C-CUAE0005,"CUPRAMEC, 5 L",2026-01-09 00:00:00,6.25e-05,0.125,L,2000,2000,3361.486593,1.680743296
,41,C-CUAE0005,"CUPRAMEC, 5 L",2026-02-04 00:00:00,5.4012e-05,0.097222222,L,1800,1800,3005.378673,1.669654818
,41,C-CUAE0005,"CUPRAMEC, 5 L",2026-05-13 00:00:00,0.000347222,0.020833333,L,60,60,116.9018028,1.94836338
,41,C-CUAE0005,"CUPRAMEC, 5 L",2026-05-15 00:00:00,0.000347222,0.013888889,L,40,40,76.90806883,1.922701721
,41,C-CUAE0005,"CUPRAMEC, 5 L",2026-06-22 00:00:00,6.9444e-05,0.041666667,L,600,600,1074.524551,1.790874252
,41,C-CUAE0005,"CUPRAMEC, 5 L",2026-07-06 00:00:00,0.000115741,0.006944444,L,60,60,108.0833565,1.801389275
,41,C-CUAE0005,"CUPRAMEC, 5 L",2026-07-08 00:00:00,3.4722e-05,0.020833333,L,600,600,1064.364234,1.773940389
,41,C-CUAE0005,"CUPRAMEC, 5 L",2026-07-08 00:00:00,3.9683e-05,0.027777778,L,700,700,1241.94744,1.774210628
,41,C-CUAE0005,"CUPRAMEC, 5 L",2026-07-30 00:00:00,0.000347222,0.006944444,L,20,20,39.18539849,1.959269925
,41,C-CUAE0005,"CUPRAMEC, 5 L",2026-08-07 00:00:00,0.000173611,0.006944444,L,40,40,77.40379566,1.935094891
,41,C-CUAE0005,"CUPRAMEC, 5 L",2026-08-24 00:00:00,3.858e-05,0.034722222,L,900,900,1684.762909,1.871958788
,41,C-CUAE0020,"CUPRAMEC, 20 L",2026-03-11 00:00:00,2.1701e-05,0.041666667,L,1920,1920,3277.33762,1.706946677
,41,C-CUAE0020,"CUPRAMEC, 20 L",2026-05-12 00:00:00,3.4722e-05,0.006944444,L,200,200,362.6566388,1.813283194
,41,C-CUAE0020,"CUPRAMEC, 20 L",2026-07-22 00:00:00,0.000132979,0.125,L,940,940,1837.664516,1.954962251
,41,C-L0001      ,"CODIBOR-L, 1 L",2026-01-28 00:00:00,0.000128601,0.041666667,L,324,324,778.8796249,2.40394946
,41,C-L0001      ,"CODIBOR-L, 1 L",2026-03-25 00:00:00,0.000315657,0.041666667,L,132,132,338.0365676,2.560883088
,41,C-L0001      ,"CODIBOR-L, 1 L",2026-04-20 00:00:00,0.001157407,0.003472222,L,3,3,9.438103169,3.14603439
,41,C-L0001      ,"CODIBOR-L, 1 L",2026-05-29 00:00:00,0.000142045,0.09375,L,660,660,1462.175001,2.215416668
,41,C-L0001      ,"CODIBOR-L, 1 L",2026-08-10 00:00:00,0.000157828,0.125,L,792,792,1946.153344,2.457264323
,41,C-L0001      ,"CODIBOR-L, 1 L",2026-08-10 00:00:00,0.000231481,0.013888889,L,60,60,148.2832837,2.471388062
,41,C-L0005      ,"CODIBOR-L, 5 L",2026-01-28 00:00:00,6.9444e-05,0.083333333,L,1200,1200,2339.892117,1.949910097
,41,C-L0005      ,"CODIBOR-L, 5 L",2026-02-25 00:00:00,9.0856e-05,0.109027778,L,1200,1200,2300.046703,1.916705586
,41,C-L0005      ,"CODIBOR-L, 5 L",2026-03-03 00:00:00,8.9506e-05,0.161111111,L,1800,1800,3449.932804,1.916629336
,41,C-L0005      ,"CODIBOR-L, 5 L",2026-05-06 00:00:00,7.8125e-05,0.125,L,1600,1600,3053.816466,1.908635291
,41,C-L0005      ,"CODIBOR-L, 5 L",2026-07-21 00:00:00,6.9444e-05,0.0625,L,900,900,1792.775368,1.991972631
,41,C-L0005      ,"CODIBOR-L, 5 L",2026-08-31 00:00:00,5.9524e-05,0.125,L,2100,2100,3992.293471,1.901092129
,41,C-L0020      ,"CODIBOR-L, 20 L",2026-02-13 00:00:00,4.1956e-05,0.080555556,L,1920,1920,3400.9008,1.7713025
,41,CM3M0005,"TENSOLINE-MAX, 5 L",2026-01-27 00:00:00,0.000520833,0.020833333,L,40,40,90.31255026,2.257813756
